CustomerID,SeniorCitizen,Partner,Dependents,Tenure,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,TenureBucket
5451-YHYPW,1,Yes,No,72,Fiber optic,Yes,Yes,Two year,Yes,Credit card,115.75,8443.7,0,117.27361111111112,4-6yr
5108-ADXWO,0,No,No,11,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,73.5,791.75,1,71.97727272727273,0-1yr
7998-WNZEM,0,No,No,71,DSL,Yes,Yes,Two year,No,Bank transfer,80.6,5708.2,0,80.39718309859154,4-6yr
3066-RRJIO,0,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Mailed check,69.95,69.95,1,69.95,0-1yr
4664-NJCMS,0,Yes,No,33,DSL,Yes,Yes,Two year,No,Bank transfer,59.55,2016.3,0,61.1,2-4yr
0307-BCOPK,0,No,No,16,No,No,No,One year,No,Mailed check,19.05,326.65,0,20.415625,1-2yr
7629-WFGLW,1,Yes,No,56,Fiber optic,Yes,Yes,One year,No,Electronic check,95.65,5471.75,0,97.70982142857143,4-6yr
2542-HYGIQ,0,No,No,1,No,No,No,Month-to-month,No,Credit card,19.95,19.95,0,19.95,0-1yr
6715-OFDBP,0,No,No,5,DSL,No,No,Month-to-month,Yes,Electronic check,70.05,346.4,1,69.28,0-1yr
5016-LIPDW,0,Yes,Yes,57,No,No,No,One year,No,Mailed check,19.4,1061.6,0,18.62456140350877,4-6yr
6481-LXPWL,0,Yes,Yes,56,DSL,No,No,One year,Yes,Credit card,36.1,1971.5,0,35.205357142857146,4-6yr
1567-DSCIC,0,No,No,8,Fiber optic,No,No,Month-to-month,Yes,Electronic check,94.0,773.65,1,96.70625,0-1yr
2150-UWTFY,0,Yes,Yes,22,DSL,Yes,No,Month-to-month,No,Mailed check,61.15,1422.05,1,64.63863636363637,1-2yr
6124-ACRHJ,0,No,No,1,No,No,No,Month-to-month,No,Mailed check,19.75,19.75,0,19.75,0-1yr
9362-MWODR,0,No,Yes,40,DSL,Yes,Yes,Month-to-month,Yes,Credit card,64.1,2460.35,0,61.50875,2-4yr
9975-GPKZU,0,Yes,Yes,46,No,No,No,Two year,No,Credit card,19.75,856.5,0,18.619565217391305,2-4yr
9625-RZFUK,0,Yes,Yes,63,No,No,No,Two year,No,Mailed check,19.7,1275.85,0,20.2515873015873,4-6yr
5153-LXKDT,0,Yes,Yes,68,Fiber optic,Yes,No,Two year,Yes,Electronic check,110.2,7467.5,0,109.81617647058823,4-6yr
5161-UBZXI,0,Yes,Yes,69,Fiber optic,Yes,Yes,Two year,Yes,Credit card,106.35,7261.75,0,105.2427536231884,4-6yr
1020-JPQOW,0,Yes,No,56,Fiber optic,No,Yes,Month-to-month,No,Electronic check,90.55,5116.6,0,91.36785714285715,4-6yr
7919-ZODZZ,0,Yes,Yes,10,DSL,No,No,One year,Yes,Mailed check,65.9,660.05,0,66.005,0-1yr
0565-JUPYD,0,No,No,63,Fiber optic,Yes,Yes,One year,No,Credit card,104.5,6590.8,0,104.61587301587302,4-6yr
6867-ACCZI,0,Yes,Yes,24,DSL,Yes,Yes,Two year,Yes,Mailed check,52.5,1208.15,0,50.33958333333334,1-2yr
5939-XAIXZ,0,No,No,19,DSL,No,No,Month-to-month,Yes,Mailed check,56.1,1033.9,0,54.415789473684214,1-2yr
9054-FOWNV,0,Yes,Yes,22,Fiber optic,No,No,Month-to-month,Yes,Electronic check,88.75,1885.15,0,85.68863636363636,1-2yr
2683-BPJSO,0,Yes,No,29,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,84.45,2467.1,1,85.07241379310345,2-4yr
2157-MXBJS,0,Yes,No,13,DSL,No,No,One year,Yes,Mailed check,75.3,989.45,1,76.11153846153846,1-2yr
8207-VVMYB,0,Yes,No,70,No,No,No,Two year,Yes,Bank transfer,26.0,2006.95,0,28.670714285714286,4-6yr
9732-EQMWY,0,Yes,No,49,Fiber optic,No,No,Month-to-month,No,Electronic check,99.4,5025.0,0,102.55102040816327,4-6yr
9360-AHGNL,1,Yes,No,43,Fiber optic,Yes,Yes,One year,Yes,Mailed check,109.55,4830.25,1,112.3313953488372,2-4yr
1087-UDSIH,0,No,No,3,No,No,No,Month-to-month,Yes,Mailed check,19.6,59.75,1,19.916666666666668,0-1yr
5269-NRGDP,0,Yes,Yes,42,DSL,No,Yes,One year,No,Electronic check,73.15,3088.25,0,73.5297619047619,2-4yr
6195-MELTI,0,No,No,57,DSL,No,Yes,One year,Yes,Mailed check,54.65,3134.7,0,54.99473684210526,4-6yr
5485-WUYWF,1,No,No,2,DSL,Yes,No,Month-to-month,No,Bank transfer,66.4,94.55,1,47.275,0-1yr
2121-JAFOM,0,Yes,No,72,Fiber optic,Yes,Yes,Two year,Yes,Credit card,115.55,8312.4,0,115.44999999999999,4-6yr
8818-DOPVL,1,No,No,46,Fiber optic,No,No,Month-to-month,Yes,Electronic check,104.45,4863.85,0,105.7358695652174,2-4yr
2632-UCGVD,1,Yes,No,66,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,100.05,6871.9,1,104.11969696969696,4-6yr
5445-PZWGX,0,No,No,62,Fiber optic,Yes,Yes,One year,No,Electronic check,102.0,6529.25,1,105.31048387096774,4-6yr
1227-UDMZR,0,Yes,No,72,DSL,Yes,Yes,Two year,Yes,Bank transfer,91.15,6637.9,0,92.19305555555555,4-6yr
5198-HQAEN,0,Yes,Yes,35,Fiber optic,No,Yes,One year,Yes,Electronic check,89.7,3165.6,0,90.44571428571429,2-4yr
9170-CCKOU,0,Yes,No,17,Fiber optic,Yes,No,Month-to-month,No,Credit card,90.2,1454.15,1,85.53823529411765,1-2yr
2167-FQSTQ,0,Yes,No,72,DSL,Yes,Yes,Two year,Yes,Electronic check,92.4,6786.1,0,94.2513888888889,4-6yr
2819-GWENI,0,Yes,Yes,28,No,No,No,One year,No,Mailed check,19.9,543.0,0,19.392857142857142,2-4yr
1043-YCUTE,0,Yes,No,56,No,No,No,Two year,Yes,Credit card,25.15,1327.15,1,23.699107142857144,4-6yr
3814-MLAXC,0,No,No,31,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,79.85,2404.15,1,77.55322580645162,2-4yr
3572-UUHRS,0,No,No,45,No,No,No,One year,No,Bank transfer,18.85,867.3,0,19.273333333333333,2-4yr
2692-PFYTJ,0,No,No,1,No,No,No,Month-to-month,Yes,Mailed check,25.75,25.75,0,25.75,0-1yr
1226-UDFZR,0,No,No,2,DSL,No,No,Month-to-month,Yes,Mailed check,49.6,114.7,1,57.35,0-1yr
5955-EPOAZ,0,No,No,6,No,No,No,Month-to-month,Yes,Mailed check,20.95,109.5,0,18.25,0-1yr
6821-JPCDC,0,Yes,No,48,Fiber optic,No,No,One year,Yes,Electronic check,97.05,4692.95,0,97.76979166666666,2-4yr
8815-LMFLX,0,Yes,Yes,25,No,No,No,Month-to-month,Yes,Bank transfer,25.4,546.85,0,21.874000000000002,2-4yr
9135-HSWOC,0,Yes,Yes,64,No,No,No,Two year,Yes,Bank transfer,19.7,1274.05,0,19.90703125,4-6yr
8582-KRHPJ,0,No,No,50,DSL,Yes,No,Month-to-month,Yes,Mailed check,35.0,1782.4,0,35.648,4-6yr
5811-IWXYM,0,Yes,Yes,52,Fiber optic,No,No,One year,No,Bank transfer,101.25,5301.1,0,101.94423076923077,4-6yr
7044-YAACC,1,Yes,No,4,Fiber optic,No,No,Month-to-month,Yes,Electronic check,70.2,280.35,0,70.0875,0-1yr
8189-XRIKE,1,No,No,32,Fiber optic,No,No,Month-to-month,No,Electronic check,90.95,2897.95,0,90.5609375,2-4yr
1506-YJTYT,0,Yes,Yes,45,DSL,Yes,Yes,Two year,No,Credit card,73.85,3371.0,0,74.91111111111111,2-4yr
4123-DVHPH,0,Yes,No,9,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,88.05,801.3,0,89.03333333333333,0-1yr
6425-YQLLO,1,Yes,No,66,Fiber optic,No,Yes,One year,Yes,Credit card,105.95,6975.25,1,105.68560606060606,4-6yr
5442-UTCVD,0,No,Yes,3,Fiber optic,No,No,Month-to-month,No,Electronic check,91.85,257.05,1,85.68333333333334,0-1yr
2228-BZDEE,0,No,No,54,No,No,No,Two year,No,Mailed check,20.1,1079.45,0,19.989814814814817,4-6yr
7734-DBOAI,0,Yes,Yes,1,DSL,No,Yes,Month-to-month,No,Electronic check,40.1,40.1,1,40.1,0-1yr
2789-CZANW,0,Yes,Yes,64,Fiber optic,Yes,Yes,Two year,No,Bank transfer,110.3,6997.3,0,109.3328125,4-6yr
2091-RFFBA,1,No,No,31,Fiber optic,No,No,Month-to-month,Yes,Electronic check,73.9,2217.15,1,71.5209677419355,2-4yr
2114-MGINA,0,No,No,14,Fiber optic,No,No,Month-to-month,Yes,Mailed check,89.8,1129.1,1,80.64999999999999,1-2yr
7596-LDUXP,0,No,No,12,Fiber optic,Yes,No,One year,Yes,Credit card,85.15,979.05,0,81.58749999999999,0-1yr
3740-RLMVT,1,Yes,No,67,DSL,Yes,Yes,One year,Yes,Bank transfer,60.95,4119.4,0,61.483582089552236,4-6yr
4489-SNOJF,0,Yes,Yes,35,DSL,Yes,Yes,Month-to-month,No,Electronic check,72.25,2568.55,1,73.38714285714286,2-4yr
2192-OZITF,0,No,No,45,DSL,Yes,Yes,Two year,No,Mailed check,73.55,3349.1,0,74.42444444444445,2-4yr
5651-CPDND,0,No,No,10,DSL,No,No,Month-to-month,No,Mailed check,46.0,492.1,0,49.21,0-1yr
2186-QZEYA,1,No,No,29,DSL,Yes,No,Month-to-month,Yes,Bank transfer,58.55,1718.95,0,59.27413793103448,2-4yr
1131-ALZWV,0,No,No,24,No,No,No,One year,No,Bank transfer,24.6,605.25,0,25.21875,1-2yr
7729-XBTWX,0,Yes,Yes,66,No,No,No,Two year,Yes,Mailed check,19.75,1344.5,0,20.37121212121212,4-6yr
9134-WYRVP,0,No,No,51,Fiber optic,Yes,No,One year,No,Mailed check,86.35,4267.15,0,83.66960784313724,4-6yr
3284-SVCRO,0,Yes,No,45,No,No,No,Two year,No,Mailed check,25.5,1121.05,0,24.912222222222223,2-4yr
9732-OUYRN,0,Yes,No,49,No,No,No,One year,No,Credit card,19.0,918.7,0,18.748979591836736,4-6yr
0559-CKHUS,0,Yes,No,29,No,No,No,Two year,Yes,Mailed check,19.55,521.8,0,17.99310344827586,2-4yr
2931-SVLTV,0,Yes,Yes,40,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,110.1,4469.1,0,111.7275,2-4yr
6899-PPEEA,1,No,No,37,Fiber optic,No,No,Month-to-month,Yes,Electronic check,96.55,3580.3,1,96.76486486486488,2-4yr
7504-UWHNB,0,No,No,25,Fiber optic,No,No,Month-to-month,No,Electronic check,69.75,1729.35,0,69.17399999999999,2-4yr
2582-FFFZR,0,No,No,22,DSL,No,No,Month-to-month,Yes,Electronic check,50.6,1073.3,0,48.78636363636363,1-2yr
8908-NMQTX,0,No,No,72,DSL,Yes,Yes,Two year,Yes,Bank transfer,65.6,4566.5,0,63.423611111111114,4-6yr
2187-LZGPL,0,No,No,7,DSL,No,No,Month-to-month,Yes,Credit card,40.1,293.3,1,41.9,0-1yr
1431-AIDJQ,0,Yes,Yes,33,DSL,No,Yes,Two year,No,Credit card,82.1,2603.1,0,78.88181818181818,2-4yr
6288-LBEAR,0,No,No,23,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,79.1,1783.75,0,77.55434782608695,1-2yr
4597-NUCQV,1,No,No,24,Fiber optic,No,No,Month-to-month,Yes,Electronic check,101.25,2440.15,1,101.67291666666667,1-2yr
9019-QVLZD,0,No,No,1,Fiber optic,No,No,Month-to-month,No,Electronic check,79.55,79.55,1,79.55,0-1yr
8413-YNHNV,0,No,No,69,DSL,Yes,Yes,Two year,No,Mailed check,90.65,6322.1,0,91.62463768115943,4-6yr
5808-TOTXO,0,No,Yes,3,No,No,No,One year,Yes,Credit card,20.55,57.4,0,19.133333333333333,0-1yr
4369-NYSCF,0,No,No,56,DSL,No,Yes,One year,Yes,Bank transfer,75.75,4284.65,0,76.51160714285713,4-6yr
6333-YDVLT,0,No,No,65,Fiber optic,Yes,Yes,One year,Yes,Credit card,110.0,7138.65,0,109.8253846153846,4-6yr
5324-KTGCG,0,Yes,No,71,No,No,No,One year,No,Electronic check,20.85,1539.75,0,21.68661971830986,4-6yr
5599-HVLTW,1,No,No,14,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,80.35,1058.1,0,75.57857142857142,1-2yr
7394-LWLYN,0,No,No,2,Fiber optic,No,No,Month-to-month,Yes,Electronic check,70.15,123.8,0,61.9,0-1yr
3707-LRWZD,0,No,No,32,Fiber optic,No,No,One year,No,Electronic check,84.05,2781.85,1,86.9328125,2-4yr
6873-UDNLD,0,No,No,40,DSL,Yes,No,Month-to-month,No,Electronic check,67.45,2731.0,0,68.275,2-4yr
2700-LUEVA,0,No,No,1,No,No,No,Month-to-month,No,Credit card,20.75,20.75,0,20.75,0-1yr
1455-ESIQH,0,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.1,89.1,1,89.1,0-1yr
0958-YHXGP,0,No,No,7,Fiber optic,No,No,Month-to-month,Yes,Mailed check,69.9,497.3,0,71.04285714285714,0-1yr
1101-SSWAG,0,Yes,No,15,DSL,No,No,Month-to-month,Yes,Electronic check,51.1,711.15,0,47.41,1-2yr
2979-SXESE,0,Yes,Yes,17,Fiber optic,Yes,No,Month-to-month,No,Electronic check,94.4,1607.2,1,94.54117647058824,1-2yr
4013-TLDHQ,0,No,No,19,Fiber optic,No,No,Month-to-month,Yes,Electronic check,78.25,1490.95,1,78.47105263157896,1-2yr
5743-KHMNA,0,No,No,71,No,No,No,Two year,No,Bank transfer,25.55,1898.1,0,26.733802816901406,4-6yr
4194-FJARJ,0,Yes,Yes,54,DSL,Yes,Yes,Two year,No,Bank transfer,60.0,3273.95,0,60.6287037037037,4-6yr
5325-UWTWJ,0,Yes,No,31,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,90.55,2929.75,0,94.50806451612904,2-4yr
3969-GYXEL,0,No,No,11,Fiber optic,Yes,No,Month-to-month,No,Electronic check,76.4,838.7,0,76.24545454545455,0-1yr
9208-OLGAQ,1,No,No,18,Fiber optic,No,No,Month-to-month,Yes,Electronic check,84.95,1443.65,0,80.20277777777778,1-2yr
3244-CQPHU,1,No,No,72,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer,110.1,7746.7,0,107.59305555555555,4-6yr
2674-MLXMN,1,No,No,71,Fiber optic,No,No,Month-to-month,Yes,Credit card,99.65,6951.15,0,97.90352112676055,4-6yr
9708-HPXWZ,1,No,No,5,DSL,No,Yes,Month-to-month,No,Credit card,45.4,214.75,0,42.95,0-1yr
6992-TKNYO,0,Yes,No,38,DSL,No,Yes,One year,No,Credit card,69.0,2669.45,0,70.2486842105263,2-4yr
4468-YDOVK,0,No,Yes,5,DSL,No,Yes,Month-to-month,Yes,Bank transfer,48.65,235.2,0,47.04,0-1yr
3754-DXMRT,1,No,No,2,DSL,No,No,Month-to-month,Yes,Electronic check,44.15,92.65,1,46.325,0-1yr
5792-JALQC,1,No,No,52,DSL,Yes,No,Two year,No,Bank transfer,59.85,3103.25,0,59.67788461538461,4-6yr
7130-VTEWQ,1,No,No,8,Fiber optic,No,No,Month-to-month,Yes,Electronic check,75.75,606.25,1,75.78125,0-1yr
2200-DSAAL,0,No,No,68,DSL,No,No,Two year,Yes,Electronic check,80.65,5330.2,0,78.38529411764705,4-6yr
4302-ZYFEL,0,Yes,Yes,69,No,No,No,One year,Yes,Credit card,20.55,1403.1,0,20.33478260869565,4-6yr
9351-LZYGF,0,Yes,No,42,DSL,Yes,Yes,Month-to-month,Yes,Credit card,66.4,2727.8,0,64.94761904761906,2-4yr
4366-CTOUZ,0,No,No,50,Fiber optic,No,Yes,Two year,Yes,Mailed check,100.2,5038.45,0,100.76899999999999,4-6yr
6121-VZNQB,0,No,No,1,No,No,No,Month-to-month,Yes,Mailed check,19.1,19.1,1,19.1,0-1yr
7903-CMPEY,1,Yes,No,1,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,80.3,80.3,1,80.3,0-1yr
1518-OMDIK,0,Yes,No,33,DSL,No,No,Month-to-month,Yes,Credit card,44.55,1462.6,0,44.32121212121212,2-4yr
6671-NGWON,0,No,No,7,No,No,No,Month-to-month,No,Mailed check,20.35,150.6,0,21.514285714285712,0-1yr
0595-ITUDF,0,Yes,Yes,64,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,91.8,5960.5,0,93.1328125,4-6yr
6996-KNSML,0,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Electronic check,74.9,74.9,1,74.9,0-1yr
1955-IBMMB,0,No,No,59,No,No,No,Two year,Yes,Bank transfer,20.2,1192.3,0,20.208474576271186,4-6yr
0096-BXERS,0,Yes,No,6,DSL,No,No,Month-to-month,No,Electronic check,50.35,314.55,0,52.425000000000004,0-1yr
3806-YAZOV,0,No,No,3,No,No,No,Month-to-month,No,Mailed check,18.8,56.0,0,18.666666666666668,0-1yr
7998-ZLXWN,0,Yes,No,15,No,No,No,Month-to-month,No,Credit card,20.45,330.8,0,22.053333333333335,1-2yr
6253-WRFHY,0,Yes,Yes,13,DSL,No,No,One year,Yes,Electronic check,64.75,877.35,0,67.48846153846154,1-2yr
9133-AYJZG,0,No,No,23,Fiber optic,No,No,Month-to-month,Yes,Credit card,98.7,2249.1,0,97.78695652173913,1-2yr
2675-OTVVJ,1,Yes,No,31,Fiber optic,Yes,No,Month-to-month,No,Electronic check,89.45,2807.65,0,90.56935483870969,2-4yr
8680-CGLTP,0,No,No,29,DSL,Yes,Yes,One year,Yes,Electronic check,58.75,1696.2,0,58.4896551724138,2-4yr
8430-TWCBX,0,Yes,No,49,No,No,No,One year,No,Credit card,20.7,1032.05,0,21.062244897959182,4-6yr
5018-GWURO,0,Yes,No,56,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,85.6,4902.8,0,87.55,4-6yr
6741-QRLUP,0,No,No,63,DSL,Yes,Yes,Two year,Yes,Credit card,80.3,4995.35,0,79.29126984126985,4-6yr
4737-HOBAX,0,Yes,No,63,DSL,No,Yes,Two year,No,Credit card,79.8,5034.05,0,79.90555555555555,4-6yr
0537-QYZZN,1,Yes,Yes,24,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,79.85,1857.75,0,77.40625,1-2yr
3340-QBBFM,1,Yes,No,36,DSL,No,Yes,One year,No,Credit card,54.1,1992.85,0,55.356944444444444,2-4yr
1704-NRWYE,1,No,No,9,Fiber optic,No,No,Month-to-month,Yes,Electronic check,80.85,751.65,1,83.51666666666667,0-1yr
2592-SEIFQ,0,No,No,3,DSL,No,No,Month-to-month,No,Electronic check,24.75,66.95,1,22.316666666666666,0-1yr
8200-KLNYW,0,Yes,No,21,DSL,Yes,Yes,One year,No,Mailed check,80.9,1714.95,0,81.66428571428571,1-2yr
3372-CDXFJ,0,Yes,Yes,13,No,No,No,One year,No,Bank transfer,24.5,343.6,0,26.430769230769233,1-2yr
4781-ZXYGU,0,Yes,Yes,1,No,No,No,Month-to-month,Yes,Bank transfer,20.15,20.15,0,20.15,0-1yr
7632-YUTXB,0,Yes,Yes,25,No,No,No,One year,No,Mailed check,20.05,520.1,0,20.804000000000002,2-4yr
2718-YSKCS,0,Yes,Yes,71,No,No,No,Two year,Yes,Bank transfer,19.6,1387.45,0,19.541549295774647,4-6yr
9896-UYMIE,0,No,No,66,Fiber optic,Yes,Yes,One year,Yes,Bank transfer,114.3,7383.7,0,111.87424242424242,4-6yr
0853-NWIFK,0,No,No,45,Fiber optic,Yes,No,One year,Yes,Electronic check,100.3,4483.95,0,99.64333333333333,2-4yr
8212-CRQXP,0,Yes,No,22,Fiber optic,No,No,Month-to-month,Yes,Credit card,80.0,1706.45,0,77.56590909090909,1-2yr
6980-CDGFC,0,Yes,No,67,No,No,No,One year,Yes,Bank transfer,20.85,1327.4,0,19.811940298507466,4-6yr
7691-XVTZH,0,Yes,No,68,Fiber optic,No,No,Two year,Yes,Bank transfer,89.95,5974.3,0,87.85735294117647,4-6yr
2520-SGTTA,0,Yes,Yes,0,No,No,No,Two year,No,Mailed check,20.0,0.0,0,0.0,
7481-ATQQS,1,No,No,49,Fiber optic,No,No,Month-to-month,Yes,Credit card,90.85,4515.85,1,92.16020408163266,4-6yr
2277-VWCNI,1,No,No,4,DSL,No,No,Month-to-month,No,Mailed check,48.75,179.85,0,44.9625,0-1yr
1088-CNNKB,0,Yes,No,63,DSL,Yes,Yes,One year,No,Credit card,80.0,5040.2,0,80.0031746031746,4-6yr
8642-GVWRF,0,Yes,No,2,Fiber optic,No,No,Month-to-month,No,Bank transfer,79.7,165.0,1,82.5,0-1yr
1930-BZLHI,0,No,No,21,No,No,No,One year,Yes,Mailed check,20.35,422.7,0,20.128571428571426,1-2yr
3400-ESFUW,0,Yes,Yes,55,DSL,Yes,Yes,Two year,No,Bank transfer,57.55,3046.4,1,55.38909090909091,4-6yr
5868-YTYKS,0,No,Yes,1,No,No,No,Month-to-month,Yes,Mailed check,20.25,20.25,0,20.25,0-1yr
3525-DVKFN,0,No,No,17,No,No,No,Two year,No,Mailed check,19.4,358.05,0,21.061764705882354,1-2yr
1482-OXZSY,0,No,No,30,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,100.4,2936.25,0,97.875,2-4yr
0377-JBKKT,0,Yes,Yes,22,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,57.95,1271.8,0,57.809090909090905,1-2yr
5778-BVOFB,0,No,No,9,DSL,No,Yes,Month-to-month,Yes,Bank transfer,59.5,530.05,0,58.89444444444444,0-1yr
3373-YZZYM,0,Yes,Yes,1,No,No,No,Month-to-month,No,Mailed check,19.2,19.2,0,19.2,0-1yr
2057-ZBLPD,0,Yes,No,21,Fiber optic,No,No,Month-to-month,Yes,Electronic check,86.5,1808.7,1,86.12857142857143,1-2yr
0228-MAUWC,0,No,No,19,DSL,No,Yes,Month-to-month,No,Electronic check,59.55,1144.6,0,60.24210526315789,1-2yr
5502-RLUYV,0,Yes,Yes,69,Fiber optic,No,No,Month-to-month,Yes,Electronic check,103.95,7446.9,1,107.92608695652173,4-6yr
0023-HGHWL,1,No,No,1,DSL,No,No,Month-to-month,Yes,Electronic check,25.1,25.1,1,25.1,0-1yr
7663-YJHSN,0,Yes,No,72,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer,103.95,7556.9,0,104.95694444444445,4-6yr
4915-BFSXL,0,Yes,Yes,70,DSL,Yes,No,Two year,No,Credit card,68.95,4858.7,0,69.41,4-6yr
3086-RUCRN,0,No,No,66,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,103.1,6595.0,0,99.92424242424242,4-6yr
5215-LNLDJ,0,Yes,Yes,7,DSL,No,No,Month-to-month,Yes,Electronic check,24.7,149.05,0,21.292857142857144,0-1yr
7576-JMYWV,1,Yes,Yes,46,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,110.2,4972.1,0,108.08913043478262,2-4yr
9039-RBEEE,0,No,No,39,DSL,Yes,Yes,Month-to-month,Yes,Credit card,48.95,1880.85,1,48.22692307692307,2-4yr
0257-KXZGU,0,Yes,Yes,32,DSL,No,No,Month-to-month,No,Bank transfer,62.45,2045.55,0,63.9234375,2-4yr
1307-ATKGB,0,No,No,24,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.55,2187.15,0,91.13125000000001,1-2yr
8417-FMLZI,0,Yes,Yes,6,Fiber optic,No,No,Month-to-month,Yes,Credit card,83.55,477.55,1,79.59166666666667,0-1yr
3714-XPXBW,0,No,No,37,DSL,Yes,Yes,Month-to-month,Yes,Credit card,78.9,2976.95,0,80.4581081081081,2-4yr
1850-AKQEP,0,No,Yes,8,No,No,No,Month-to-month,No,Mailed check,20.35,178.7,0,22.3375,0-1yr
2824-DXNKN,0,Yes,Yes,72,DSL,Yes,No,Two year,Yes,Bank transfer,71.45,5025.85,0,69.80347222222223,4-6yr
5227-JSCFE,1,Yes,No,71,DSL,Yes,Yes,Two year,No,Credit card,46.35,3353.4,0,47.23098591549296,4-6yr
0848-ZGQIJ,0,Yes,No,16,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,94.65,1461.15,0,91.321875,1-2yr
3621-CHYVB,0,Yes,No,57,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,49.9,2782.4,0,48.8140350877193,4-6yr
8042-RNLKO,0,No,No,66,No,No,No,One year,No,Bank transfer,25.45,1699.15,0,25.74469696969697,4-6yr
1792-UXAFY,1,No,No,17,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.15,1496.9,1,88.0529411764706,1-2yr
5372-FBKBN,0,No,Yes,21,No,No,No,Month-to-month,No,Mailed check,20.75,452.2,0,21.53333333333333,1-2yr
0420-TXVSG,0,Yes,No,66,DSL,Yes,No,Two year,Yes,Credit card,66.1,4428.45,0,67.09772727272727,4-6yr
6217-TOWGS,0,Yes,No,17,DSL,No,No,Month-to-month,Yes,Bank transfer,75.4,1322.55,0,77.79705882352941,1-2yr
0515-YPMCW,0,No,Yes,1,Fiber optic,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,1,70.45,0-1yr
0378-XSZPU,0,Yes,No,58,DSL,Yes,No,One year,No,Credit card,60.3,3563.8,1,61.4448275862069,4-6yr
1045-LTCYT,0,Yes,Yes,8,No,No,No,Month-to-month,No,Credit card,21.05,139.75,0,17.46875,0-1yr
1544-JJMYL,0,No,No,27,DSL,Yes,Yes,One year,No,Credit card,69.35,1927.3,0,71.38148148148149,2-4yr
4636-JGAAI,0,Yes,No,34,Fiber optic,No,No,Month-to-month,No,Mailed check,88.85,3000.25,0,88.24264705882354,2-4yr
6874-SGLHU,0,No,No,30,Fiber optic,No,No,One year,Yes,Bank transfer,97.0,3021.3,0,100.71000000000001,2-4yr
5951-AOFIH,0,No,No,33,DSL,No,No,Month-to-month,Yes,Credit card,66.4,2245.4,0,68.04242424242425,2-4yr
4729-XKASR,0,No,Yes,1,DSL,No,No,Month-to-month,No,Electronic check,24.75,24.75,1,24.75,0-1yr
3059-NGMXB,0,Yes,Yes,14,DSL,Yes,No,Month-to-month,No,Mailed check,69.2,944.65,0,67.475,1-2yr
8652-YHIYU,0,No,Yes,16,Fiber optic,No,Yes,One year,Yes,Credit card,79.5,1264.2,0,79.0125,1-2yr
5278-PNYOX,0,No,No,49,Fiber optic,No,Yes,Two year,No,Credit card,100.65,4917.75,0,100.36224489795919,4-6yr
5449-FIBXJ,0,Yes,Yes,19,Fiber optic,No,Yes,Month-to-month,No,Electronic check,103.3,2012.7,1,105.93157894736842,1-2yr
3486-HOOGQ,0,Yes,Yes,70,DSL,Yes,Yes,Two year,No,Bank transfer,79.7,5743.3,0,82.04714285714286,4-6yr
5061-PBXFW,0,Yes,Yes,32,DSL,Yes,Yes,Month-to-month,No,Bank transfer,61.4,1864.65,0,58.2703125,2-4yr
8630-FJLIB,0,No,No,18,Fiber optic,No,No,Month-to-month,Yes,Electronic check,69.8,1221.65,0,67.86944444444445,1-2yr
3891-NLXJB,0,No,No,37,DSL,Yes,Yes,Two year,Yes,Mailed check,40.55,1390.85,0,37.59054054054054,2-4yr
4749-OJKQU,0,No,No,4,Fiber optic,No,No,Month-to-month,Yes,Electronic check,75.65,302.35,0,75.5875,0-1yr
0577-WHMEV,0,Yes,No,16,Fiber optic,Yes,No,Month-to-month,No,Electronic check,90.7,1374.9,0,85.93125,1-2yr
5453-AXEPF,0,Yes,No,17,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,80.5,1336.9,0,78.64117647058823,1-2yr
